id,tweet,label
2291,"""moi : *marmonne que je crève la dalle*
",0
2292,"Hamdullilah non merci, le negro est riche comme Omar Sy https://t.co/eaca3eJ1hN",1
2293,@lycan_op @MohvRif @MikeDwaterlaw @HmlEmpire @Abdou_lad Moi si mon chat s'énerve au pire g mal à la main si mon guépard s'énerver je crève donc bon,0
2294,"""On imagine le désopilant et caricatural Posternak écoutant ce que dit Alain Soral sur les français de confession juive que le régime de Vichy a sauvé, au détriment des juifs immigrants qui fuyaient à la fois ET l'Allemagne d'Hitler ET l'URSS de Staline !
",0
2295,@AllanDr_ Et si hitler n’avait pas été sauvé,0
2296,Collier or main fatma oxydes https://t.co/EjlQYBdBnx,0
2297,@the_folie_douce @ZemmourEric Non malheureusement impossible ce jour 😩 un crève-coeur !,0
2298,@VScrignac Je crève de chaud,0
2299,@Sahin5495 @Wakanim Tu évites d'invoquer Hitler ou un autre cinglé dans le genre et tout ira bien. 😂,0
2300,@FrancilleNathou @SofianeBensadia @ZemmourEric Je rassure je ne suis ni de droite ni de gauche pour moi tous les politiciens sont des espèce de gros connard d'enculé mais je fais quand même attention aux personnes qui sont dangereuses et oui il me fait,0
2301,"@BarriNight Je suis allé voir son profil, il manque que la croix nazi. Pauvre gamin...",1
2302,"Bon a priori je suis nul comme médium car dans sa vidéo du jour Riri la praline dit que les dons ne suffiraient pas (en même temps ils sont douze dans l'équipe, ce qui est assez hallucinant vu le niveau général du bouzin).",1
2303,@ludovicbailly Dingue ces nazis plus nazi que leur chef.,1
2304,@RaydenFN @ZeMask_ @BlazexX100 Bah me dire sale negro retour ds ton pays c’est être mature,1
2305,"""@peppermintfroot J'aime trop le military lolita mais j'ai peur de me faire traiter de nazi si j'en porte
",0
2306,"@AgrarX @CMoiCline1 @Romualddu13 @Qofficiel @ChTaubira non c'est pas ça, la liberté c le truc que l'extrême droite dit respecté mais en même temps bride tout squi n'est pas comme eux",0
2307,"""@mayers_fidele Elle a dit """"C’est qui ce negro ?""""  💀""",1
2308,@sarahlefenek qui a parlé d’hitler ?,0
2309,"@ngaudich En tout cas le but circule sur les réseaux, la LFP a laissé la bride sur le cou, cette fois, bravo!",0
2310,@aar0631 @fansmarinelepen @ZemmourEric Il n'est pas démocrate ce type il est nazi,1
2311,"""Le saviez-vous ? Dans les années 20/30, plus de la moitié des médecins avaient rejoint le parti Nazi
",0
2312,"T’es là ton mari c’est un jambon beur tu sors un enfant bien mafe bien tiep, cri encore https://t.co/nqnS3wX0Io",1
2313,"eh g vrm envie de pleurer, jss la je crève de faim et ma mère a cuisiné tout ce que je mange pas",0
2314,"""@BILLYOTR_V @rid0uoff Mdr en mode si un mec dit """"Hitler avez pas tord"""" et qu'il tape 55k fav et 30k rt, le grand ridou off va penser que la personne n'a pas tord ah hahahaha frero tes un grand malade""",0
2315,"@Podgorny3 @presdl @ArianeGrammat @FranckAbed Je ne perçois aucun carcan idéologique chez Onfray, , à la limite Zemmour est davantage enfermé ds une certaine grille de lecture historique de la France ... Mais c'est largement bénéfique vu le climat a",0
2316,Ses sap militaires là je crève https://t.co/SxzrdHXtSU,0
2317,Ras le bol de le voir partout ! #EricZemmour Je zappe a chaque fois quand à sa vidéo je ne l ai pas regarder j en ai vu par bride sur les chaînes ! Ça promet ces élections déjà qu il n y à pas grand chose à la TV 🙄 #TPMP @Cyrilhanouna,0
2318,"""@xoxopowo @France8041953 @JulesTorres17 @Valeurs Espèce Nazi (Jodido🤣)  LÂCHE !! 
",1
2319,La Maif veut me virer parce que je crève trop 😭,0
2320,Mais quel enc… ! Et la justice le relaxe ? Si c’est ma fille ou un membre de ma famille je l’attache et je le crève https://t.co/2vDfBNe9BZ,0
2321,@TPMP @UbOliver @KarimZeribi Encore un fachos néo nazi qui défend  le crapaud de  zemmour   vive Macron  ces lui le prochain président  on va tout faire,1
2322,@Julien_Bouzin @coca_cocas HAHAHA QUOI ?N????? JE PENSAIS ETRE LE PIRE,0
2323,Ça vous étonne? N'oubliez pas que la gauche est le parti le plus faschisant. Il me semble bien que Hitler était socialiste https://t.co/ITCvC5CJah,1
2324,@ptetreSamy Oh la carte bien de droite bien nazi,1
2325,"""Suite (et fin ?) de #PokemonBrilliantDiamond en retard, la tête dans le cul et une crève bien comme il faut.
",0
2326,Je suis crevé,0
2327,"@Aspariggino @PsgAlger @estac_officiel C’est vrai que les saluts nazi c’est un détail, les chants facho, Boulogne etc. On n’a jamais eu une tribune complète de facho/nazi",0
2328,@sergio_coma Nn ça meuf c jenre une noich ou truc com sa,1
2329,"""@xavierlaurent5 bien sur balancer deux trois """"plutot hitler que le front populaire"""" ça aidé pour rentrer chez les fasciste a l'epoque""",0
2330,@Akawashi_ Crevé de fou,0
2331,"""@frenchcarebears On parle de Joséphine Baker là (Diva glamour à l’époque).
",0
2332,Bravo @MLP_officiel #lui je suis la même  malade à crevé bravo 😘❤🤗❤🥰❤🕊❤🇨🇵❤🌺❤👌 https://t.co/fDaA6hOQpY,0
2333,"@Hugo_P67 @david_granola @Woodkid @GuillaumeTC Le socialisme a collaboré ,les communistes ont retourner leur veste après le pacte germano- soviétique rompu par Hitler ,sinon qu'auraient - ils faits ? Et bien du côté de Staline ,la France est bien tan",0
2334,"@viorelionel39 Mon Dieu, Hitler n'aurait pas fait mieux!",0
2335,@imfckdup_ Tirer l’alarme c’est arrêter le train et donner du temp pour qu’il se fasse crevé …,0
2336,le negro est plus beau que moi https://t.co/coY1cM1wvO,1
2337,« et tant pis si j’en crève » 🎵,0
2338,@jzcr1g yen a marre des crève la dalle cbon !!!,0
2339,"@1Badaboom @anchara_ @Jessungarsquiv1 En vrai va a Norauto, j'ai crevé aujourd'hui j'en ai ma claque 😭",0
2340,"@phreyzzer @TicTacTicTacBg @_BeFoot Oui c est exactement ca lenprovleme!les criteres d attribution du BO sont beaucoup trop flous!un coup c est les buts,un coup les titres,un coup la hype…cette annee ca ete la hype du titre qu il manquait a messi mais s",0
2341,"@Simonchanceux Alors non, la seconde c'est la victoire de Stalingrad couplé à l'opération husky qui détruit complètement l'appareil militaire et le fait qu'Hitler se prenait pour frédérique II.",0
2342,@serguei_ivanov @CemYoldass @jeune_garde T'as oublié de foutre le nazi en dessous a droite.,1
2343,"@Aspariggino @PsgAlger @estac_officiel Rien de comparable à des salut nazi ou des chasses à l’étranger chez vous, sois un peu sérieux.. tu es de mauvaise foi. https://t.co/RzXwTIFZQx",0
2344,Amazon bandes de gros fils de putes de merdes j’paye des chaînes pour pas voir les match j’ai envie de les enculer le cancer pour celui qui a proposé de mettre un pass ligue1 sale fils de chien va que toute ta famille creve,0
2345,"""@BFMTV vous avez oublié Hitler et Belzébuth.
",0
2346,@stephane_acker @solsarah1 Pour moi sa ressemble plus à un âne au temps de Hitler il serait un collabo...,1
2347,Tu compares vraiment être posé en calbar avec son cousin et toucher la bite d’un negro musclé ? https://t.co/00seTT8osU,0
2348,"tu te bats pour intégrer le GIGN pour qu’un nègre t’harcèle, TERRIBLE",1
2349,@Lelouchlegoat Crève y’a prsn qui va venir en dm,0
2350,y’a que Marcel qui me fume negro 60K minimum,0
2351,Mais y a pas un peu trop de négro la dans le 11 du PSG ?Mdrr,1
2352,*lycée de connards sauf mon crush prcq ce dieu putain je crève pour lui https://t.co/W9VUSLm4mr,0
2353,@EnEspritGuy Raciste mais elle s’est faite soulever par un negro vraiment,1
2354,@steph_annie2020 J'offre le couteau à celui qui crève le zodiac ( on se connait pas et on ne s'est jamais vu),0
2355,@GilbertCollard LA DIGNE FILLE D'HITLER,1
2356,Voilà pourquoi dadju sera tjr en avant sur ce negro ! https://t.co/hieHq1AbMl,1
2357,Wayow qu’il crève dans sa misogynie https://t.co/5bcvigBBHh,0
2358,"@Sizalel Tout comme ils comprennent la logique communiste en Chine, la propagande en Corée du Nord ou tout comme ils répétaient sagement la doctrine Nazi. Ça s'appel des enfants et ce que vous faites se nomme de la propagande. Pas de quoi s'en vanter.",0
2359,"""Qui sont les sale race ? 
",1
2360,J’espère que Queen va me réveiller un peu parce que jsuis crevé 😊 #BohemianRhapsody #m6,0
2361,Un peu triste d'être rentrée crevé et mettre endormi ( franchement des que je m'endors je me sens trop mal au réveil ) j'ai tellement de choses à faire et que je souhaite faire ça me rend triste et démunis mtn,0
2362,"""6. Juillet 1945 : Conférence de Potsdam ( conférence organisée par trois des puissances alliées victorieuses de la Seconde Guerre mondiale pour fixer le sort des nations ennemies) avec Truman et Churchill puis avec Truman et Clément Attlee. 
",0
2363,@flo__lfc @leo2saucisson @ActuFoot_ Crève,0
2364,On est crevé https://t.co/ivpiQUBNuD,0
2365,"""@EmmanuelMacron  voter macron il faut vraiment être c.n 
",1
2366,@Livrenoirmedia Qu'il creve ce Cafard.....bon rétablissement à ce policier..,1
2367,Elle vient de m’insulter de Sal arabe la ? https://t.co/9gLeo63fov,0
2368,"bon bah j'ai pas le covid encore heureux, j'ai juste la crève quoi mdr",0
2369,Des gouts de beur https://t.co/ziNkMWjzcn https://t.co/c0CjAp19TQ,1
2370,@lemondefr pire les États tuent leur propre peuple en les faisant retomber ds l'Allemagne nazi des années 40,1
2371,@Europe1 biensûre en 40 ils voulaient une Europe Nazi aujourd'hui c sur le point d'aboutir enfin https://t.co/iXggyvH6Rt,1
2372,Y’a un negro de mon snap il souhaite bonne anniversaire que aux filles mdr ça m’fume,1
2373,Zemmour fait peur comme hitler faisait peur en 1933 https://t.co/qSnzdIa40n,1
2374,@Lukas77171886 @ExcityRaZoR @_wcf130 @HiroLaB94 crève,0
2375,Ce soir on les crève y’a pas d’arrangement,0
2376,Quel négro lui a brisé le cœur https://t.co/Yomr0gYErU,1
2377,"@Jahood @SireneHadid @Rickozkyy Ça se respecte si on voit la chose de cette façon, pas de la manière dont le negro tourne le truc, tu sens qu’il veut juste se faire bien voir par les femmes",1
2378,C’est pas aujourd’hui j’ai mis en story pv oue si à la kevent ya mmmh de Kai ça va baiser dans la salle et c’est pas mon H veut prendre une place pour me surveiller JE CREVE MDRRRRR https://t.co/RKXEOn8Ipi,0
2379,"""@icicesttparis et puis le """"ils nous ont volé celui de Weah""""
",0
2380,Je creve de faim,0
2381,@leo2saucisson @flo__lfc @ActuFoot_ Crève aussi,0
2382,"@Aurelie_Gascon @decker_v @Michel_Goya Voyez-vous, je suis contraint de regarder un match de ballon poussé avec le pied. Un gardien fait une déclaration en Italien, des types font le salut nazi en tribune. Arrive Messi, la @cecilegres locale tortille du",0
2383,Même Adolf Hitler avait pas eu un discours aussi ravageur https://t.co/CDeIh6GwnU,0
2384,@flo__lfc @leo2saucisson @ActuFoot_ Crève,0
2385,"""En ce moment sur LFM #Crève-cœur#Mauvais Œil et toujours Le Morning sur LFM de 07h à 10h du Lundi au Vendredi.
",0
2386,"⭕L'INSISTANCE ds neoliberaux pr LEUR technologie totalitaire : ILS ONT BESOIN q vous vous posiez vous mm un BRACELET ÉLECTRONIQUE VERROUILLABLE À DISTANCE❗ Linky : ils refusent d payer 670 €, l fournisseur bride lr compteur à DISTANCE en RÉPRESSION https://t.co/wZmqLVhfxJ",0
2387,"@Erreur_781 @ZeBoris_ @bbh75jh @AnasseKazib Oui mais c’est faux ce que tu dis. Tu sais très bien que si tu vas en réa, jamais un médecin te dira « bon t’es pas vacciné donc crève ».",0
2388,"""@bestiaire_le Non mais à la base, je voulais me changer de Z le maudit ;  tout ça pour me taper un autre nazi. https://t.co/Inh8A7U1IY""; ",1
2389,Wahahahhah je suis mort miskine le daron il a faillit crevé https://t.co/O3xO988yHM,0
2390,@melende2000 Laisse nous crevé en paix bordel,0
2391,"@DIVIZIO1 @idrissaberkane Renseradio est la radio de Jeff Rense, conspi antisémite dont le site a par exemple une page entière consacrée à célébrer Hitler. Vous pensez réellement que c'est une source digne de confiance ?",0
2392,"@ParyiaReine24 Ils sont carrément aveugles, limite dans le déni, ça crève les yeux leur complicité. Leurs regards c'est flagrant. https://t.co/YJQQa4JrmM",0
2393,@melende2000 @f_philippot Bonjour le nazi,1
2394,@Johan28667041 @y_morgenstern @MLP_officiel Pas nazi https://t.co/Vpjz5ALlej,0
2395,@OrleansAntifa @ArnaultRaphael @Le_Ravachol @jeune_garde @La_Horde @Le_Cat37 @AngersRaaf @streetpress @CallGate74 @T_Bouhafs @FBOrleans @Ostpolitik @ONextdroite @pierre_plottu @davduf @MatMolard @UsulduFutur @Portes_Thomas @AFA_Paris75 @ExtremeVeille @ASo,0
2396,@Mikado57_fr @Ceylan55496506 @Lizzie_Borden_ @DaSilva90032799 @47_babeth Et on aura aucun remords si ça crève les gens comme ça,0
2397,au centre aéré j’étais grave le negro responsabilisé ça me donnait le rôle de chef du silence et tout c’est ça la vraie préparation à la vie en société,0
2398,@byundoll jte dis ps assez mais ton style est roi tier genre top tier genre god tier genre ls grosses oreilles la je creve pr elle jaime trop trop trop je pourrai observer juste ton dessin de theodort pendant des heures c trop beau,0
2399,@catiris32 @RERB Sachant qu’on crève de chaud et respirer avec un masque est compliqué,0
2400,"""Noir comme le Poro 🌙
",1
2401,@BeeniiiToo @Keba_Toure01 Crève srx,0
2402,"""Je complète:
",0
2403,"""""""Hitler s'approprie le thème et l'idée d'une Nouvelle Europe en 1940"""" pour G. H. Soutou au #MercrediNAR""",0
2404,jvien de refaire toute ma playlist jvai crevé,0
2405,"""@MadFreaksPride @Quelenfer22 Comparer Zemmour a Petain = 
",0
2406,@Samuel_Lafont @Portes_Thomas Surtout lâche rien… et crève dans tes pets !!!,0
2407,@GilbertCollard C'est des méthodes de nazi,1
2408,@TekYunushan  bah oui toi c’est sûr que tu vas avoir la même chose si tu continues de faire le crevé comme ça !! 😂 https://t.co/hpqGNCGNUi,0
2409,@lyazztn T jne reubeu alors,0
2410,@saliimsss Crève,0
2411,@TPMP On va voir si les petits français vont enfin se réveiller de voir les urgences fermées partout et les hôpitaux de moitiés. Tant qu ils sont pas touches ils rigolent après si un crevé devant les urgences ils pleurent,0
2412,@Fatma_masoud98 Je t’ai juste posé la question. Je ne suis pas choqué il m’en faut plus,0
2413,Vous avez peur de zemmour il vous fait penser à hitler https://t.co/fdhEyHP6Og,0
2414,"""@sandruisseau Un champion qui a coché presque toutes les cases. La conclusion aurait été parfaite s'il avait dit """"comme je suis de race blanche, je ne devrais même pas avoir le droit de vivre sur terre car les blancs sont intrinsèquement néo nazi""""""",1
2415,Crève mon reuf https://t.co/86ZwHGT1NQ,0
2416,@USlNGME @JIMINTASSY je rêve ou tu viens de me trziter de sale bougnoul de mvrde,1
2417,"""Je suis crevé les reufs désolé je vais pas live ce soir mais demain je pense en après-midi.
",0
2418,"""Comment reconnaître un #Fachiste d'un #Nazi ?
",1
2419,"Le GP de Monaco le plus crevé coeur de Michael. En tête ce jour là, cavalier seul avec 50 sec d’avance et puis survint ce bris de suspension lié à un échappement cassé… abandon https://t.co/BR6kjjAFOs",0
2420,"""Elle a exploité et elle exploite sa faiblesse comme jamais 😂😂😂
",1
2421,"""@peter_bauhaus @Comi51038635 @AcafeMachine @KIydeshah En vous intéressant uniquement à la majorité qui ne verse pas dans la violence, vous oubliez comment prévenir et contenir la minorité violente qui peut émerger. Avec des syllogismes aussi légers, on en arrive au """"marche ou crève"""" hélas, et ça ne règle rien.""",0
2422,"@martikratox @lrtdrg @OutOfCohen Après Kev il a un passé, si il devient drôle demain c comme si Hitler faisait du caritatif (je vais trop loin?)",0
2423,@RedVenus91 Ah bah j’comprends tu demandes rien à personne tu vis juste ta vie trql et ont vient te faire ca .. l’être humain c’est vraiment une sale race,0
2424,faut que je crève les pneus d'une voiture,0
2425,@SAudet80 Temps nazi mordene bien non c’est normal content que ma femme a mis sont pass au vidange la même journée,1
2426,Pk dans les séries hospitalière ils nous font tjrs des catastrophes affreuses ou tout le monde crève ça y est y en a marre #GoodDoctor,0
2427,"Question cruciale, car Clichy reste une voie de passage de la moyenne et grande banlieue vers Paris, et Clichy en crève.. https://t.co/ZFHEkTv32R",0
2428,@Thierry_PELTIER @renaudpila Et hop encore un petit nazi …,1
2429,Génération Mad Max negro personne n’est meilleur que nouuuuss,0
2430,Les talat et les toubab qui me suivent si ils attendent que je follow back 🤣 jamais wsh  black people only here,1
2431,"@LouLou75100 Avec des milliers de faux inscrits, et la fuite. Le couard nazi a la trouille de Paris.",1
2432,@Yunau_ @Atraksify @iyeedddd hitler dénonce le goulag,0
2433,Tuer Hitler est un peu trop tard. Je suis triste de savoir qu’il ne soit pas à mon école. Dimitri Le Bombardier…,0
2434,@Arno_Snow Crevé,0
2435,"""@GillesBouleau @LiseronBoudoul Zemmour dénonce l'islamisation de la France = c'est un nazi !
",1
2436,@Rainbow6FR Smoke parce que je suis nazi.,0
2437,Horrible nazi femelle... @cfursulavonder1 @vonderleyen @UEFrance @DputsUEFrance @EU_Commission #NurembergCode https://t.co/M5PsuenAgw,1
2438,"@Paf_le_doc Y a qu’en France qu’on voit ça. On est en pleine crise sanitaire. On est tous archi crevé depuis des mois. Mais bon, vous savez « la certif c’est important »  😬 🤷🏻… J’hallucine.",0
2439,@GG_RMC @ZemmourEric @EmmanuelMacron @CharlesConsigny Vu les réactions  de Zemmour il est NARCISSIQUE comme Hitler l'était 😱😰 et ça fait peur 😰😡,1
2440,"@mmartel25 @EricB066 @gabrielbeland @LP_LaPresse Pas d’arrestation, pas de constat d’infraction. On voit le policier jeter son cell dans la neige. Ils l’ont monté en voiture et déposer comme un vulgaire paquet à la gare du Palais, avec ses blessu",0
2441,"@Edwin06734246 @interopidum La main de Fatma c'est absolument pas religieux. Juste culturel. C'est d'ailleurs pr ça que tu verras plus souvent des juifs sefarades avec une main de fatma sur eux que des musulmans, pr lesquels c'est un signe d'association ",0
2442,Merci @Mdelormeau pour vos paroles. Mais je suis extrêmement déçu•e des propos de @gillesverdez jamais je n’aurai cru entendre de tels mots dans sa bouche ça me crève à en pleurer 💔🏳️‍🌈🏳️‍⚧️ #TPMP,0
2443,@MammAntonella1 @TemplarDemain @amberclochette Vas y. Mets le au boulot moi je suis crevé.,0
2444,@estelle_redpill Pourquoi une bio d'hitler sortie de nulle part ?,0
2445,"@Zinoxwar @Shobotai08 Jfais ce que je veux quand même ? les 3/4 des personnages sont chiant a crevé, l'histoire c original/20 pas passionnante du tout, les seul point positif c que ya moins de fan service que dans l'anime, le dernier arc qui relève un ",0
2446,@XSonperX @Eul_Theodule Qu'elle le renverse et qu'il tombe et qu'il crève et que la pie lui picore les yeux 😈 par ex,0
2447,"""@Julien_Am_off @ZemmourEric Des milliers de faux inscrits. 
",1
2448,"@Sliiim974 @WJoumarin1 @ZemmourEric Comparer Zemmour et La France n’a pas dis son dernier mot avec Hitler et Mein Kampf c’est quand même fort de café et encore c’est un euphémisme.. deux livres que vous n’avez sûrement pas lu en plus, point Go",0
2449,"@mycatsunesalope Perso, experience différente... seul à souffrir, j'ai crevé l'abcès à plusieurs reprises avec Grognasse qui a voulu passer par dessus moi pour se plaindre... et ça n'a pas marché... elle fait encore plus la gueule et me saoule... j",0
2450,Nazi normal https://t.co/auUjJHJe6m,1
2451,faut savoir qu’on pourrait faire le parallèle entre zemmour aujourd’hui et hitler en 30 hein,1
2452,The office qu’est-ce que c’est drôle ptn 1er episode le gars imite Hitler https://t.co/18aj1eDRaI,0
2453,"""@GauthierBret Des milliers de faux inscrits par mail. 
",0
2454,REGARDEZ ÇA EN PROMO : https://t.co/HZMxUZsZeQ Cliquez Ici pour commander le produit https://t.co/eLZN7ME4nr #twitter Cava Cordon Negro Brut Freixenet 750ml https://t.co/rXkOI7xTYs,0
2455,"""@Fraoui1983 @adia66 Oui mais il faut freiner la production de variants. Donc même s'il n'y a pas de morts maintenant il ne faut pas lâcher la bride à ce foutu virus!
",0
2456,@AddictOsports Normalement on met lui président de la république au moins on rigole avant de crevé.,0
2457,@ChdOrnellas En fin de compte Hitler nous revient et il faut rien dire.Le vrai sujet c’est que ton Zemmour personne n’en veut même les bretons le disent c’est quoi cet énergumène qui se prend pour Mussolini 😂😂😂,1
2458,"""@FishboneCPC Ah bah voilà je n'avais pas tous les ingrédients ",0
2459,"""Maintenant que c’est officiel est-ce que vous êtes hype par l’arrivée du Film 25: """"The Bride of Halloween"""" de Détective Conan dans les cinémas de France et est-ce que vous irez le voir ? 🇫🇷🌸🎬""",0
2460,"@LizParvine C'est le cas de la formation toute l'année. Du hors-sol total. Après devant les classes, t'as aucune arme. C'est marche ou crève.",0
2461,@MahoneBizinesse Je crève,0
2462,"""@GG_RMC @soubremarieanne Et des gens ce demandent comme Hitler est arrivé démocratiquement au pouvoir.
",0
2463,"""Magnifique femme, maman, résistante, française 🇫🇷 d'origine nègre de Saint Louis États-Unis 🇺🇸 
",0
2464,@TPMP Interdit au homoxeulle ces gen là St pa comme ls autre faut les foutre en taule ou les foutre ds une tombe mai arrêter de monter des gens  comme sa a la tv fau tuer tou les homoxeulle ce des sale race de merde,1
2465,"@lemondefr Non mais c'est pas parce qu'ils sont en situation  irrégulière qu'on a tout les sur eux , sur leur biens , et de faire l'usage des pire methode de nazi , dégueulasses et inhumaine. La dignité et l'honneur devrais encore avoir leur place dan",0
2466,"@kapalangkatshia @KasmusEric @TPMazembe @OlivierKamitatu @fatma_samoura Soit sage mon frère,il faut avoir de contrôle ds tes langages.",0
2467,@GLBouchez Je. Crève. Il ose tout. C'est à ça qu'on le reconnaît.,0
2468,@_TomiokaGiyu je crève hahahahaha,0
2469,@sainte_eva01 Refuser iel c'est également être un nazi et l'empereur palpatine bientôt,0
2470,"@willounet @L214 Qu'Emmanuelle Ducros passe son temps à débiter du bouzin indigne du journalisme de base est une chose. Ce qui m'embête, c'est la cohorte de gens (pourtant pas tous diminués intellectuellement) à gober ses sorties à pleine bouche.",0
2471,"@CNEWS Il va surtout falloir qu'il réalise, qu'il est pas partout sur le plateau de cniouzes et qu'il n'y aura pas tout le temps papa Pascal et maman Christine pour lui torcher son p'ti fessier de nazi!",1
2472,@Metabrouteur Je crève de rire https://t.co/lKFmoZ3Vvd,0
2473,Fatma elle a crié comme un dinosaure pour m’interpeller,1
2474,"@GinetteDufour3 ok ginette, ton cristi de noel tu peux le fêter comme tu veux on sen cawliss. Mange ton esti de cochon a marde pis crève d’une maladie temps qu’a y être. Retourne a l’école pis apprendre à différencier des préférence et des c",0
2475,Si je m’habille pas en noir y’a moyen j’crève,0
2476,"@Mariali22364007 @david_granola @Woodkid @GuillaumeTC Sauf que le socialisme actuel en France n'a PAS DU TOUT les mêmes valeurs que le socialisme ouvrier antisémite qui a élu Hitler dans un contexte économique dur, honteux de la seconde guerre mondial",0
2477,"""Hitler était lui aussi """"intelligent"""" 🤬🤬🤬
",0
2478,@jamaisnonjamais @Jessminda59 @TPMP Et celui qui crois que la main de fatma est dans l islam n'y connais absolument rien,0
2479,J'espère pour ce grand renoi qu'il ne dechantera pas quand ses amis de bord politique le traiterons de negre mdr https://t.co/ejiQo5me5H,1
2480,@PascalPraud la vérité crève l écran vous ne pourrez plus le faire très longtemps #CNEWS,0
2481,"""@consommezdushit @al_azuuucar Si tu n'aimes pas la Martinique c'est toi que ça regarde mais laisse mon peuple s'il te plaît .
",0
2482,@Mariali22364007 @david_granola @Woodkid @GuillaumeTC Oui mais forcément je ne fais absolument pas la propagande du communisme. Pas du tout et certainement pas. Mais vous parliez de la gauche comme quoi elle serait responsable de l'élection d'Hitler. C',0
2483,"""@MatthieuMarcon @EricNaulleau @JLMelenchon Je ne sais toujours pas ce que c'est l'extrême droite en France en 2021.
",0
2484,"@Hugo_P67 @david_granola @Woodkid @GuillaumeTC Le socialisme reste le socialisme ,Hitler a été mis au pouvoir par les ouvriers allemands 🙄🤔 alors svp ne me raconter ce que vous dit ,trop facile ,ils vont pas s'accuser eux-mêmes 🤣",0
2485,@jamaisnonjamais @Jessminda59 @TPMP Merci en aucun cas la main de fatma est dans l islam bien au contraire c'est du shirk à aucune valeur en islam,0
2486,"""Parce que vous pensez que fermer un établissement quelqu’il soit n’est pas un crève cœur ? Vous ignorez tout de cet acte de gestion. Si la fermeture a eu lieu c’est qu’il y avait une raison comptable ou humaine qui vous dépasse…apparemment.
",0
2487,@IchWillGlitzer Sksks remember quand on s’est pris la tête avec un neo nazi sur twi ☠️☠️☠️,1
2488,Normalement je suis que des vrai negro donc tout ira bien,0
2489,"@philippeherlin #Ursula Albrecht (nom de jeune fille) marche dans les pas de Herbert Albrecht, ancien Gauleiter (chef regional, troisième plus haut rand du parti) du parti #nazi #DictatureSanitaire #vaccin #Covid_19",0
2490,"""@GrimbertKamille Merci pour tes bons conseils, et encore je ne t'ai pas parlé de l'épisode avec le nazi! 🙄 
",1
2491,@realersatz @vie_gaga Pardon. En fait j’ai eu cette intuition mais j’ai pas réussi à faire le lien avec le contenu du repas mais plus sur le fait d’être crevé après avoir mangé,0
2492,#nowplaying #radioneo #MAUVAISOEIL - CREVE COEUR https://t.co/sYzWvVoD1y,0
2493,@pulcra93zer Question suivante negro,1
2494,@celoindela Hitler le sioniste réel aussi,1
2495,@Mariali22364007 @david_granola @Woodkid @GuillaumeTC La gauche que l'on connait en France aujourd'hui n'a RIEN à voir avec le parti national socialiste qui a élu Hitler. Comment pouvez vous les comparer ? Ce ne sont aps les gens de gauche que l'on a en,0
2496,J'attends #pblv je vais peut être pas faire de coms car crevé mais je vais voir l'épisode de ce soir c'est le principal,0
2497,"""1. Fiche d’Adolf Hitler
",0
2498,"@Mariali22364007 @david_granola @Woodkid @GuillaumeTC Vous parlez vous même du fait que la gauche est responsable de l'avancée d'Hitler, Mussolini etc... Ca n'a RIEN à voir enfait. C'était des partis de travailleurs socialistes de l'époque, TOUS fasc",0
2499,@LvcilleSimba T'es complètement malade. Creve .,0
2500,J’crève de faim.,0
2501,@JoelRoscoe demande leur un LSD sur toi negro mdr https://t.co/gDuNtvyuDL,1
2502,"@Shisui49803620 @Yann_Lucide @Thoniafr_Off @Portes_Thomas La légion arabe libre qui a combattupour les Nazi, c'est quoi. Les mecs sont vraiment des baiseurs de bourricot. Ils ne connaissent pas leur histoire. https://t.co/lW2shaxfn7",1
2503,j'ai envie de crevé (c'est joyeux comme réponse ) https://t.co/c4R4CtQ1N7,0
2504,Nazi minion 🗿,0
2505,Je suis MORT Sakho il a crevé le ballon sur un gros tacle debout,0
2506,"""Tous les jours on doit éponger la honte. TOUS.LES.JOURS.
",0
2507,"@Hyperoctaedre @TheophileLeo Himmler était quand même beaucoup plus ancré qu'Hitler, apparemment Hitler se serait moquer d'Himmler car celui ci etait plus fêlé et voulait recréer des cultes païens",0
2508,@yiwarz Va voler une manette et jte donne mon slot sal arabe,1
2509,@Mirai_Shogun Mdddr un hitler de wish,1
2510,"""@NazGhaul Les deux ne sont pas incompatible 🤔
",0
2511,@24dowski Un bon boulot de noich on t’reverra libre dans 3 ans,1
2512,"@JolivetRaphael Je m'en remets à son jugement. Si j'avais raison qu'il me bénisse, si j'ai eu tort qu'il me pardonne car j'aurais fait du mieux que j'ai pû. Saline, Hitler, castro, et tant d'autre étaient de gauche. La bonne volonté n'est ni de gauch",0
2513,Rarement été aussi crevé sa mère. https://t.co/SOQLItS18T,0
2514,"@stanislasrig Les mêmes personnes qui crient que Zemmour est un nazi, un fasciste, utilisent les tactiques nazies, fascistes.",0
2515,@Mariali22364007 @david_granola @Woodkid @GuillaumeTC Sauf qu'Hitler présentait clairement son programme comme antimarxiste et antisémite. Ceux qui l'ont élu étaient daccord avec ces valeurs. Vous mettez la C26870faute sur la gauche que l'on connait n,0
2516,"@GohanSa60698005 @ZemmourEric Il en va de meme que de comparer EZ a Adolf Hitler, rendez vous compte de vos paroles.",0
2517,"#Nazis #4emeReich #NoVaxIsTheNewJew on a un champion du monde, bien formaté comme il faut, je demande un tonnerre d'applaudissements svp, bravo le nazi😉🍾🥂 https://t.co/XSuOBFtgzG",1
